428,4.556655591,206.9112688
428.5,4.559361438,206.9888871
429,4.562079085,207.065968
429.5,4.564805508,207.1425196
430,4.567537683,207.2185505
430.5,4.57027264,207.2940701
431,4.573007492,207.369088
431.5,4.575739452,207.4436137
432,4.578465882,207.5176565
432.5,4.581184339,207.5912252
433,4.58389258,207.6643256
433.5,4.586588609,207.7369671
434,4.589270782,207.8091593
434.5,4.591937931,207.8809125
435,4.594589208,207.9522379
435.5,4.59722387,208.0231473
436,4.599841639,208.0936526
436.5,4.60244262,208.1637645
437,4.605027454,208.2334925
437.5,4.607596773,208.3028452
438,4.610151607,208.3718315
438.5,4.612693242,208.4404623
439,4.615223205,208.5087488
439.5,4.617743211,208.5767026
440,4.620255082,208.6443357
440.5,4.622760778,208.7116608
441,4.625262398,208.7786904
441.5,4.627762224,208.8454377
442,4.630262137,208.9119161
442.5,4.632764091,208.9781373
443,4.635269999,209.0441148
443.5,4.637781816,209.1098656
444,4.640300879,209.1754143
444.5,4.642828709,209.2407715
445,4.6453666,209.3059492
445.5,4.64791566,209.3709627
446,4.650476842,209.4358278
446.5,4.653050636,209.5005616
447,4.65563743,209.56519
447.5,4.658237427,209.6297316
448,4.660850668,209.6942048
448.5,4.663477032,209.7586315
449,4.666116217,209.8230205
449.5,4.668767784,209.8873857
450,4.671431238,209.9517457
450.5,4.674106012,210.0161254
451,4.676791176,210.0805316
451.5,4.679485851,210.1449881
452,4.682189124,210.2095127
452.5,4.68490007,210.2741207
453,4.687617788,210.338835
453.5,4.690341375,210.4036423
454,4.693069864,210.4685753
454.5,4.695802252,210.5336456
455,4.698537445,210.598861
455.5,4.701274404,210.6642093
456,4.704012319,210.7297153
456.5,4.706750253,210.7953842
457,4.709487285,210.8612186
457.5,4.712222527,210.9272184
458,4.71495514,210.9933765
458.5,4.717684327,211.0596978
459,4.72040933,211.1261776
459.5,4.723129436,211.1928125
460,4.725843995,211.2595869
460.5,4.728552424,211.326485
461,4.731254282,211.393492
461.5,4.733949365,211.4605907
462,4.736637293,211.5277636
